Date,Open,High,Low,Close,Volume
30-May-14,54.65,55.05,54.54,55.01,1992356
29-May-14,54.69,54.75,54.30,54.65,1639758
28-May-14,54.50,54.63,54.30,54.52,1826793
27-May-14,54.45,54.67,54.20,54.40,1571929
23-May-14,54.20,54.50,54.06,54.13,1440255
22-May-14,53.94,54.31,53.89,54.17,1383270
21-May-14,54.19,54.26,53.69,53.86,1822978
20-May-14,54.30,54.64,53.61,54.08,3156907
19-May-14,55.11,55.16,54.14,54.30,2991599
16-May-14,55.00,55.19,54.66,55.18,2436398
15-May-14,55.22,55.57,54.76,54.96,2820079
14-May-14,55.00,55.59,54.82,55.25,2006078
13-May-14,55.13,55.34,54.45,54.87,2468222
12-May-14,55.59,55.76,54.70,54.91,4281313
9-May-14,57.68,57.99,56.11,56.20,4227915
8-May-14,58.29,58.33,57.12,57.41,4341335
7-May-14,57.16,57.89,57.13,57.80,1909446
6-May-14,57.04,57.45,56.99,57.03,1672590
5-May-14,56.80,57.22,56.55,57.03,2177438
2-May-14,57.60,57.97,56.35,56.82,2715755
1-May-14,58.10,58.36,57.65,58.08,2488340
30-Apr-14,58.07,58.48,58.00,58.03,1691027
29-Apr-14,58.37,58.57,57.88,58.01,2335531
28-Apr-14,57.65,58.28,57.53,58.26,2233735
25-Apr-14,56.96,57.76,56.50,57.74,1979199
24-Apr-14,56.74,57.12,56.24,56.96,1373769
23-Apr-14,56.96,57.33,56.64,56.67,1585402
22-Apr-14,56.76,56.93,56.50,56.85,1720121
21-Apr-14,56.55,57.15,56.47,56.85,2045551
17-Apr-14,57.48,57.60,56.32,56.50,2691654
16-Apr-14,57.28,57.60,56.81,57.59,2593145
15-Apr-14,55.89,57.32,55.89,57.19,3953561
14-Apr-14,55.74,55.97,55.36,55.86,1864598
11-Apr-14,55.41,55.80,55.28,55.60,2113111
10-Apr-14,55.41,55.82,55.12,55.40,2329350
9-Apr-14,55.50,55.61,54.60,55.26,2790093
8-Apr-14,54.82,55.59,54.41,55.55,3385692
7-Apr-14,54.36,55.42,54.36,54.75,3089945
4-Apr-14,53.75,54.72,53.75,54.36,2977222
3-Apr-14,53.69,54.08,53.56,53.66,2754653
2-Apr-14,53.47,53.65,52.90,53.58,2359803
1-Apr-14,53.57,53.61,52.87,53.11,2421278
31-Mar-14,53.43,53.78,53.15,53.65,2414531
28-Mar-14,53.62,53.73,53.03,53.17,2178331
27-Mar-14,53.01,53.65,53.01,53.63,2119016
26-Mar-14,53.18,53.43,53.03,53.15,2098529
25-Mar-14,52.78,53.15,52.55,53.04,2523958
24-Mar-14,52.52,52.94,52.43,52.67,1998983
21-Mar-14,53.21,53.35,52.43,52.46,3983395
20-Mar-14,52.66,52.79,52.23,52.78,2723437
19-Mar-14,54.33,54.36,52.53,52.68,5441775
18-Mar-14,55.06,55.14,54.37,54.41,2269810
17-Mar-14,54.70,55.14,54.16,55.05,2853984
14-Mar-14,53.66,54.79,53.65,54.66,3612072
13-Mar-14,54.01,54.55,53.12,53.69,6837826
12-Mar-14,55.09,55.36,54.18,54.62,6746892
11-Mar-14,55.51,55.53,55.12,55.12,1107469
10-Mar-14,55.42,55.52,55.09,55.48,1462578
7-Mar-14,55.22,55.45,54.81,55.44,2094529
6-Mar-14,55.68,55.85,55.25,55.29,2055208
5-Mar-14,55.60,55.73,55.20,55.28,1456846
4-Mar-14,55.84,56.00,55.48,55.66,1813656
3-Mar-14,55.74,55.99,55.42,55.46,1868991
28-Feb-14,55.75,56.27,55.72,56.05,1551351
27-Feb-14,55.70,55.99,55.40,55.57,2101863
26-Feb-14,56.07,56.28,55.60,55.70,1850927
25-Feb-14,56.46,56.46,56.02,56.11,2549661
24-Feb-14,55.86,56.59,55.68,55.75,3135838
21-Feb-14,55.35,56.68,55.29,55.29,5280673
20-Feb-14,54.79,55.38,54.68,55.30,1859368
19-Feb-14,55.11,55.49,54.68,54.74,1254717
18-Feb-14,55.40,55.60,55.19,55.27,1755305
14-Feb-14,54.50,55.16,54.35,55.16,1695931
13-Feb-14,54.01,54.52,53.98,54.52,1352138
12-Feb-14,54.23,54.30,53.81,54.01,2183327
11-Feb-14,53.70,54.58,53.65,54.43,1954585
10-Feb-14,53.27,53.73,53.00,53.70,1935648
7-Feb-14,54.01,54.20,53.69,54.02,2364920
6-Feb-14,53.47,53.90,53.40,53.80,1390902
5-Feb-14,53.42,53.59,53.25,53.39,2475329
4-Feb-14,53.80,53.95,53.25,53.59,2278134
3-Feb-14,54.45,55.22,53.62,53.74,3375377
31-Jan-14,53.48,54.50,53.39,54.41,3262379
30-Jan-14,53.57,53.99,53.34,53.90,1504921
29-Jan-14,53.08,53.51,53.01,53.25,2292591
28-Jan-14,53.50,53.60,53.10,53.13,2444367
27-Jan-14,53.97,53.97,53.35,53.41,2905765
24-Jan-14,53.84,54.45,53.60,53.65,2624938
23-Jan-14,53.97,54.15,53.69,53.94,2407504
22-Jan-14,54.43,54.62,54.09,54.16,1733852
21-Jan-14,54.00,54.40,54.00,54.39,2159907
17-Jan-14,54.21,54.22,53.88,53.96,2127901
16-Jan-14,53.82,53.94,53.54,53.94,1829123
15-Jan-14,53.88,54.10,53.73,53.83,1477321
14-Jan-14,53.88,54.11,53.71,53.78,1352886
13-Jan-14,54.20,54.33,53.76,53.92,1595890
10-Jan-14,53.90,54.76,53.82,54.33,1909152
9-Jan-14,53.41,53.78,53.13,53.58,2035933
8-Jan-14,54.00,54.02,53.30,53.41,2233785
7-Jan-14,53.35,54.04,53.19,53.95,3040767
6-Jan-14,53.40,53.54,53.11,53.37,2207939
3-Jan-14,53.58,53.79,52.85,53.45,3774243
2-Jan-14,55.15,55.15,53.90,53.96,3337195
