Date,Open,High,Low,Close,Volume
30-Jun-14,4.73,4.82,4.62,4.68,7381113
27-Jun-14,4.68,4.83,4.63,4.73,34472171
26-Jun-14,4.51,4.87,4.44,4.74,21402355
25-Jun-14,4.42,4.62,4.37,4.53,9100311
24-Jun-14,4.82,4.83,4.37,4.44,15122209
23-Jun-14,4.88,4.94,4.72,4.80,9903234
20-Jun-14,4.72,4.97,4.66,4.80,14696013
19-Jun-14,5.18,5.25,4.68,4.70,37505993
18-Jun-14,4.32,5.12,4.32,5.05,57393038
17-Jun-14,4.11,4.32,4.06,4.29,11512151
16-Jun-14,4.13,4.15,4.05,4.10,5532115
13-Jun-14,4.12,4.15,4.05,4.15,5117364
12-Jun-14,4.10,4.25,4.03,4.11,9088655
11-Jun-14,4.17,4.19,4.05,4.08,7577215
10-Jun-14,4.26,4.32,4.14,4.19,6268916
9-Jun-14,4.37,4.40,4.20,4.31,7907714
6-Jun-14,4.45,4.48,4.32,4.39,5575239
5-Jun-14,4.38,4.53,4.35,4.44,9960879
4-Jun-14,4.25,4.43,4.17,4.35,9015760
3-Jun-14,4.37,4.58,4.29,4.41,11961188
2-Jun-14,4.49,4.52,4.36,4.38,7205172
30-May-14,4.43,4.47,4.27,4.35,8828776
29-May-14,4.30,4.61,4.27,4.36,21447310
28-May-14,4.00,4.49,4.00,4.36,20144000
27-May-14,4.00,4.09,3.95,4.00,9123448
23-May-14,4.20,4.30,4.07,4.09,9486154
22-May-14,4.42,4.45,4.17,4.30,13715820
21-May-14,4.48,4.55,4.36,4.43,12114423
20-May-14,4.49,4.66,4.32,4.40,17924930
19-May-14,4.38,4.58,4.31,4.49,18324068
16-May-14,4.10,4.45,4.04,4.29,29884912
15-May-14,4.00,4.16,3.89,4.03,27464539
14-May-14,3.83,4.04,3.70,3.82,32938336
13-May-14,4.08,4.55,4.00,4.09,55166442
12-May-14,3.81,3.92,3.70,3.90,20366295
9-May-14,3.93,3.95,3.67,3.72,20633097
8-May-14,3.88,4.06,3.62,3.64,22888559
7-May-14,3.90,4.08,3.65,3.95,24124990
6-May-14,4.05,4.14,3.71,3.80,26640494
5-May-14,4.41,4.43,4.01,4.06,27530567
2-May-14,4.73,4.76,4.45,4.50,15536660
1-May-14,4.67,4.98,4.55,4.69,18070467
30-Apr-14,4.83,4.85,4.55,4.65,13167273
29-Apr-14,4.44,5.08,4.11,4.81,37013459
28-Apr-14,5.37,5.40,4.34,4.66,42907684
25-Apr-14,5.60,5.75,5.32,5.37,51549635
24-Apr-14,6.50,6.57,6.00,6.01,20989495
23-Apr-14,6.15,6.63,6.03,6.41,24079591
22-Apr-14,6.90,6.98,6.55,6.70,31182839
21-Apr-14,7.61,8.37,6.81,7.01,58495657
17-Apr-14,7.08,7.44,7.00,7.32,19830501
16-Apr-14,7.13,7.19,6.83,7.08,11247173
15-Apr-14,7.40,7.48,6.53,6.99,23448345
14-Apr-14,7.37,7.70,7.06,7.32,19839058
11-Apr-14,6.95,7.40,6.81,7.29,19644378
10-Apr-14,7.15,7.43,6.91,7.04,15875638
9-Apr-14,7.12,7.23,7.01,7.15,10938893
8-Apr-14,7.08,7.28,6.80,7.21,17744513
7-Apr-14,6.95,7.18,6.58,6.74,19453836
4-Apr-14,7.64,7.72,6.95,7.12,27207901
3-Apr-14,7.70,7.87,7.47,7.63,27409419
2-Apr-14,7.61,8.10,7.17,7.48,59488239
1-Apr-14,7.01,7.68,6.85,7.54,41872020
31-Mar-14,7.09,7.42,6.92,7.10,36313184
28-Mar-14,6.85,7.15,6.68,6.90,26162945
27-Mar-14,6.55,7.19,6.21,6.89,45187762
26-Mar-14,7.63,7.86,6.26,6.45,119252732
25-Mar-14,5.93,8.48,5.80,8.48,137021539
24-Mar-14,6.10,6.23,5.56,5.69,26559458
21-Mar-14,6.09,6.12,5.33,5.94,52721469
20-Mar-14,6.10,6.33,5.91,5.97,27852336
19-Mar-14,6.19,6.57,5.99,6.21,52422434
18-Mar-14,6.49,6.59,5.82,5.96,56945494
17-Mar-14,7.18,7.34,6.27,6.51,58073577
14-Mar-14,7.48,7.99,6.58,6.71,75379750
13-Mar-14,7.58,8.48,6.96,8.00,131348088
12-Mar-14,5.82,7.40,5.32,6.80,141367460
11-Mar-14,11.44,11.72,5.95,6.03,244381486
10-Mar-14,9.23,11.41,8.57,10.31,212759864
7-Mar-14,6.79,8.35,6.53,8.27,125916806
6-Mar-14,6.45,6.69,6.02,6.36,47942945
5-Mar-14,6.96,7.01,6.45,6.75,56267746
4-Mar-14,6.46,7.09,6.24,6.69,121803431
3-Mar-14,4.60,5.83,4.50,5.82,84765264
28-Feb-14,4.51,4.84,4.45,4.67,37390295
27-Feb-14,4.38,4.57,4.25,4.37,21830882
26-Feb-14,4.48,4.64,4.25,4.41,53011511
25-Feb-14,3.67,4.05,3.67,3.90,33198950
24-Feb-14,3.66,3.75,3.60,3.69,7847121
21-Feb-14,3.69,3.75,3.58,3.63,6165485
20-Feb-14,3.50,3.72,3.36,3.70,14106118
19-Feb-14,3.82,3.85,3.56,3.59,12505804
18-Feb-14,3.88,3.92,3.80,3.87,8393803
14-Feb-14,3.94,3.95,3.73,3.78,13677519
13-Feb-14,3.79,3.94,3.77,3.94,19351174
12-Feb-14,3.55,3.84,3.51,3.74,22912787
11-Feb-14,3.67,3.68,3.50,3.51,13017233
10-Feb-14,3.63,3.79,3.43,3.55,48071156
7-Feb-14,3.16,3.24,3.06,3.10,9082745
6-Feb-14,3.17,3.36,3.11,3.18,15107191
5-Feb-14,3.18,3.23,3.02,3.07,12482292
4-Feb-14,2.88,3.30,2.80,3.27,24490064
3-Feb-14,3.10,3.16,2.80,2.84,10278037
31-Jan-14,3.16,3.21,2.95,3.02,10508767
30-Jan-14,3.03,3.25,3.03,3.12,17754723
29-Jan-14,2.61,3.21,2.56,2.97,29689321
28-Jan-14,2.71,2.73,2.55,2.69,10023985
27-Jan-14,2.94,2.95,2.22,2.61,24831790
24-Jan-14,2.96,2.99,2.75,2.80,15667458
23-Jan-14,3.19,3.24,2.98,3.08,16878460
22-Jan-14,3.50,3.53,3.33,3.34,12366068
21-Jan-14,3.63,3.63,3.41,3.50,13809443
17-Jan-14,3.56,3.63,3.45,3.48,13125042
16-Jan-14,3.90,4.20,3.46,3.55,54768016
15-Jan-14,3.63,3.89,3.49,3.80,24590472
14-Jan-14,3.73,3.75,3.33,3.59,18669943
13-Jan-14,3.88,3.98,3.57,3.63,22314355
10-Jan-14,3.46,4.00,3.40,3.65,51314095
9-Jan-14,4.00,4.00,3.31,3.32,64407214
8-Jan-14,4.12,4.90,4.01,4.55,112479969
7-Jan-14,3.09,4.14,3.05,3.85,122265734
6-Jan-14,2.64,2.82,2.43,2.77,26102804
3-Jan-14,2.55,2.84,2.41,2.61,64798594
2-Jan-14,2.06,2.33,1.89,2.33,53525810
